Unnamed: 0,issue_id,created_date,issue_region,nps_score,nps_category,nps_sentiment,nps_sentiment_type,sla_adherence
9326,ENT-54391,2024-10-15,EMEA,,,,,1.0
9327,ENT-54392,2024-10-15,EMEA,,,,,1.0
9328,ENT-54393,2024-10-15,EMEA,,,,,1.0
9329,ENT-54394,2024-10-15,EMEA,,,,,1.0
9330,ENT-54395,2024-10-15,EMEA,,,,,1.0
9331,ENT-54396,2024-10-15,EMEA,,,,,1.0
9332,ENT-54397,2024-10-15,EMEA,,,,,1.0
9333,ENT-54400,2024-10-15,EMEA,,,,,1.0
9334,ENT-54401,2024-10-15,EMEA,,,,,1.0
9335,ENT-54402,2024-10-15,EMEA,,,,,1.0
9336,ENT-54403,2024-10-15,EMEA,,,,,1.0
9337,ENT-54404,2024-10-15,EMEA,,,,,0.769230769
9338,ENT-54405,2024-10-15,EMEA,,,,,1.0
9339,ENT-54406,2024-10-15,AMER,,,,,1.0
9340,ENT-54408,2024-10-15,EMEA,,,,,1.0
9341,ENT-54409,2024-10-15,EMEA,,,,,1.0
9342,ENT-54411,2024-10-15,AMER,,,,,1.0
9343,ENT-54412,2024-10-15,AMER,,,,,1.0
9344,ENT-54413,2024-10-15,EMEA,,,,,1.0
9345,ENT-54414,2024-10-15,EMEA,,,,,1.0
9346,ENT-54415,2024-10-15,AMER,,,,,1.0
9347,ENT-54416,2024-10-15,AMER,10.0,Promoter,,,1.0
9348,ENT-54418,2024-10-15,EMEA,,,,,1.0
9349,ENT-54419,2024-10-15,EMEA,,,,,1.0
9350,ENT-54421,2024-10-15,EMEA,10.0,Promoter,0.5,Positive,1.0
9351,ENT-54422,2024-10-15,APAC,,,,,1.0
9352,ENT-54425,2024-10-15,EMEA,,,,,1.0
9353,ENT-54429,2024-10-15,APAC,,,,,1.0
9354,ENT-54431,2024-10-15,EMEA,,,,,1.0
9355,ENT-54433,2024-10-15,EMEA,,,,,1.0
9356,ENT-54434,2024-10-15,EMEA,,,,,1.0
9357,ENT-54436,2024-10-15,AMER,9.0,Promoter,0.0714285714285714,Positive,1.0
9358,ENT-54437,2024-10-15,AMER,,,,,1.0
9359,ENT-54438,2024-10-15,AMER,,,,,1.0
9360,ENT-54441,2024-10-15,EMEA,,,,,1.0
9361,ENT-54443,2024-10-15,AMER,,,,,1.0
9362,ENT-54445,2024-10-15,EMEA,,,,,1.0
9363,ENT-54447,2024-10-15,EMEA,,,,,1.0
9364,ENT-54449,2024-10-15,AMER,,,,,1.0
9365,ENT-54450,2024-10-15,EMEA,,,,,1.0
9366,ENT-54451,2024-10-15,AMER,,,,,1.0
9367,ENT-54453,2024-10-15,AMER,,,,,1.0
9368,ENT-54455,2024-10-15,EMEA,,,,,1.0
9369,ENT-54457,2024-10-15,AMER,,,,,1.0
9370,ENT-54460,2024-10-15,AMER,,,,,1.0
9371,ENT-54462,2024-10-15,AMER,10.0,Promoter,0.125,Positive,1.0
9372,ENT-54463,2024-10-15,AMER,,,,,0.75
9373,ENT-54464,2024-10-15,AMER,,,,,1.0
9374,ENT-54465,2024-10-15,AMER,,,,,1.0
9375,ENT-54466,2024-10-15,AMER,,,,,1.0
9376,ENT-54467,2024-10-15,AMER,,,,,1.0
9377,ENT-54468,2024-10-15,AMER,,,,,1.0
9378,ENT-54470,2024-10-15,AMER,,,,,1.0
9379,ENT-54472,2024-10-15,AMER,,,,,1.0
9380,ENT-54474,2024-10-15,AMER,,,,,1.0
9381,ENT-54475,2024-10-15,AMER,,,,,1.0
9382,ENT-54479,2024-10-15,AMER,,,,,1.0
9383,ENT-54481,2024-10-15,AMER,,,,,1.0
9384,ENT-54482,2024-10-15,AMER,,,,,1.0
9385,ENT-54483,2024-10-15,AMER,,,,,1.0
9386,ENT-54484,2024-10-15,AMER,,,,,1.0
9387,ENT-54486,2024-10-15,AMER,,,,,1.0
9388,ENT-54488,2024-10-15,AMER,,,,,1.0
9389,ENT-54489,2024-10-15,AMER,10.0,Promoter,,,1.0
9390,ENT-54490,2024-10-15,APAC,,,,,1.0
9391,ENT-54491,2024-10-15,AMER,10.0,Promoter,,,1.0
9392,ENT-54492,2024-10-15,AMER,,,,,1.0
9393,ENT-54494,2024-10-15,APAC,8.0,Passive,,,1.0
9394,ENT-54495,2024-10-15,AMER,,,,,1.0
9395,ENT-54496,2024-10-15,AMER,,,,,1.0
9396,ENT-54498,2024-10-15,AMER,,,,,1.0
9397,ENT-54500,2024-10-15,AMER,,,,,1.0
9398,ENT-54501,2024-10-16,AMER,10.0,Promoter,0.28125,Positive,1.0
9399,ENT-54503,2024-10-16,AMER,,,,,1.0
9400,ENT-54504,2024-10-16,AMER,,,,,1.0
9401,ENT-54508,2024-10-16,APAC,,,,,1.0
9402,ENT-54509,2024-10-16,APAC,10.0,Promoter,-0.125,Negative,1.0
9403,ENT-54510,2024-10-16,EMEA,,,,,1.0
9404,ENT-54512,2024-10-16,APAC,,,,,1.0
9405,ENT-54513,2024-10-16,APAC,10.0,Promoter,,,1.0
9406,ENT-54518,2024-10-16,EMEA,,,,,1.0
9407,ENT-54519,2024-10-16,APAC,,,,,1.0
9408,ENT-54520,2024-10-16,EMEA,,,,,1.0
9409,ENT-54522,2024-10-16,EMEA,,,,,1.0
9410,ENT-54523,2024-10-16,EMEA,,,,,1.0
9411,ENT-54524,2024-10-16,EMEA,,,,,1.0
9412,ENT-54527,2024-10-16,EMEA,,,,,1.0
9413,ENT-54528,2024-10-15,EMEA,,,,,1.0
9414,ENT-54529,2024-10-16,EMEA,,,,,1.0
9415,ENT-54532,2024-10-16,EMEA,,,,,1.0
9416,ENT-54533,2024-10-16,EMEA,,,,,1.0
9417,ENT-54534,2024-10-16,EMEA,,,,,1.0
9418,ENT-54535,2024-10-16,EMEA,,,,,1.0
9419,ENT-54536,2024-10-16,EMEA,,,,,1.0
9420,ENT-54537,2024-10-16,EMEA,,,,,1.0
9421,ENT-54540,2024-10-16,EMEA,,,,,1.0
9422,ENT-54542,2024-10-16,EMEA,9.0,Promoter,,,1.0
9423,ENT-54544,2024-10-16,EMEA,,,,,1.0
9424,ENT-54546,2024-10-16,EMEA,,,,,1.0
9425,ENT-54547,2024-10-16,EMEA,,,,,1.0
9426,ENT-54548,2024-10-16,EMEA,,,,,1.0
9427,ENT-54549,2024-10-16,EMEA,,,,,1.0
9428,ENT-54551,2024-10-16,EMEA,,,,,1.0
9429,ENT-54553,2024-10-16,EMEA,,,,,1.0
9430,ENT-54554,2024-10-16,EMEA,,,,,1.0
9431,ENT-54555,2024-10-16,EMEA,,,,,1.0
9432,ENT-54556,2024-10-16,EMEA,10.0,Promoter,0.25,Positive,1.0
9433,ENT-54557,2024-10-16,EMEA,,,,,1.0
9434,ENT-54558,2024-10-16,EMEA,,,,,1.0
9435,ENT-54559,2024-10-16,EMEA,,,,,1.0
9436,ENT-54560,2024-10-16,EMEA,,,,,1.0
9437,ENT-54561,2024-10-16,EMEA,10.0,Promoter,0.285714285714286,Positive,1.0
9438,ENT-54562,2024-10-16,EMEA,,,,,1.0
9439,ENT-54563,2024-10-16,EMEA,,,,,1.0
9440,ENT-54564,2024-10-16,EMEA,,,,,1.0
9441,ENT-54568,2024-10-16,AMER,,,,,1.0
9442,ENT-54569,2024-10-16,EMEA,,,,,1.0
9443,ENT-54571,2024-10-16,EMEA,,,,,1.0
9444,ENT-54572,2024-10-16,EMEA,,,,,1.0
9445,ENT-54573,2024-10-16,EMEA,10.0,Promoter,,,1.0
9446,ENT-54574,2024-10-16,EMEA,6.0,Detractor,0.25,Positive,1.0
9447,ENT-54575,2024-10-16,EMEA,,,,,1.0
9448,ENT-54576,2024-10-16,EMEA,,,,,1.0
9449,ENT-54577,2024-10-16,AMER,,,,,1.0
9450,ENT-54579,2024-10-16,AMER,,,,,1.0
9451,ENT-54581,2024-10-16,EMEA,,,,,1.0
9452,ENT-54582,2024-10-16,EMEA,,,,,1.0
9453,ENT-54585,2024-10-16,EMEA,,,,,1.0
9454,ENT-54586,2024-10-16,EMEA,,,,,1.0
9455,ENT-54587,2024-10-16,EMEA,10.0,Promoter,,,1.0
9456,ENT-54588,2024-10-16,EMEA,,,,,1.0
9457,ENT-54592,2024-10-16,EMEA,,,,,1.0
9458,ENT-54594,2024-10-16,AMER,,,,,1.0
9459,ENT-54595,2024-10-16,AMER,,,,,1.0
9460,ENT-54597,2024-10-16,AMER,,,,,1.0
9461,ENT-54598,2024-10-04,EMEA,,,,,1.0
9462,ENT-54599,2024-10-16,EMEA,,,,,1.0
9463,ENT-54600,2024-10-16,EMEA,,,,,1.0
9464,ENT-54602,2024-10-16,AMER,,,,,1.0
9465,ENT-54605,2024-10-16,AMER,,,,,1.0
9466,ENT-54606,2024-10-16,EMEA,,,,,1.0
9467,ENT-54607,2024-10-16,APAC,,,,,1.0
9468,ENT-54608,2024-10-16,EMEA,10.0,Promoter,0.0,Neutral,1.0
9469,ENT-54609,2024-10-16,EMEA,,,,,1.0
9470,ENT-54610,2024-10-16,AMER,,,,,1.0
9471,ENT-54611,2024-10-16,EMEA,,,,,1.0
9472,ENT-54612,2024-10-16,AMER,,,,,1.0
9473,ENT-54613,2024-10-16,AMER,10.0,Promoter,,,1.0
9474,ENT-54616,2024-10-16,AMER,,,,,1.0
9475,ENT-54617,2024-10-16,EMEA,,,,,1.0
9476,ENT-54618,2024-10-16,EMEA,,,,,1.0
9477,ENT-54619,2024-10-16,AMER,,,,,1.0
9478,ENT-54620,2024-10-16,EMEA,,,,,1.0
9479,ENT-54621,2024-10-16,AMER,,,,,1.0
9480,ENT-54622,2024-10-16,AMER,,,,,1.0
9481,ENT-54623,2024-10-16,AMER,,,,,1.0
9482,ENT-54625,2024-10-16,AMER,10.0,Promoter,,,1.0
9483,ENT-54627,2024-10-16,AMER,,,,,1.0
9484,ENT-54629,2024-10-16,EMEA,,,,,1.0
9485,ENT-54630,2024-10-16,AMER,,,,,1.0
9486,ENT-54631,2024-10-16,AMER,,,,,1.0
9487,ENT-54634,2024-10-16,AMER,,,,,1.0
9488,ENT-54635,2024-10-16,EMEA,,,,,1.0
9489,ENT-54636,2024-10-16,AMER,,,,,1.0
9490,ENT-54637,2024-10-16,AMER,,,,,1.0
9491,ENT-54639,2024-10-16,AMER,,,,,0.5
9492,ENT-54641,2024-10-16,AMER,,,,,1.0
9493,ENT-54645,2024-10-16,AMER,,,,,1.0
9494,ENT-54647,2024-10-16,EMEA,,,,,1.0
9495,ENT-54648,2024-10-16,AMER,,,,,0.666666667
9496,ENT-54649,2024-10-16,AMER,,,,,1.0
9497,ENT-54650,2024-10-16,AMER,,,,,1.0
9498,ENT-54651,2024-10-16,AMER,,,,,1.0
9499,ENT-54652,2024-10-16,AMER,,,,,1.0
9500,ENT-54653,2024-10-16,AMER,,,,,1.0
9501,ENT-54654,2024-10-16,AMER,10.0,Promoter,,,1.0
9502,ENT-54656,2024-10-16,AMER,10.0,Promoter,0.666666666666667,Positive,1.0
9503,ENT-54658,2024-10-16,AMER,,,,,1.0
9504,ENT-54659,2024-10-16,APAC,10.0,Promoter,1.0,Positive,1.0
9505,ENT-54660,2024-10-16,AMER,,,,,1.0
9506,ENT-54661,2024-10-16,AMER,10.0,Promoter,,,1.0
9507,ENT-54662,2024-10-16,AMER,,,,,1.0
9508,ENT-54664,2024-10-16,APAC,8.0,Passive,0.222222222222222,Positive,1.0
9509,ENT-54666,2024-10-10,APAC,,,,,1.0
9510,ENT-54669,2024-10-17,APAC,,,,,1.0
9511,ENT-54670,2024-10-17,EMEA,,,,,1.0
9512,ENT-54671,2024-10-17,APAC,,,,,1.0
9513,ENT-54672,2024-10-17,APAC,,,,,1.0
9514,ENT-54673,2024-10-17,APAC,,,,,1.0
9515,ENT-54674,2024-10-17,EMEA,,,,,1.0
9516,ENT-54676,2024-10-17,EMEA,,,,,1.0
9517,ENT-54677,2024-10-17,APAC,,,,,1.0
9518,ENT-54678,2024-10-17,EMEA,10.0,Promoter,,,1.0
9519,ENT-54679,2024-10-17,APAC,,,,,1.0
9520,ENT-54680,2024-10-17,EMEA,10.0,Promoter,,,1.0
9521,ENT-54682,2024-10-17,EMEA,10.0,Promoter,0.333333333333333,Positive,1.0
9522,ENT-54683,2024-10-17,APAC,,,,,1.0
9523,ENT-54684,2024-10-17,EMEA,,,,,1.0
9524,ENT-54685,2024-10-17,EMEA,,,,,1.0
9525,ENT-54687,2024-10-17,EMEA,,,,,1.0
9526,ENT-54689,2024-10-17,EMEA,,,,,1.0
9527,ENT-54690,2024-10-17,EMEA,,,,,1.0
9528,ENT-54691,2024-10-17,APAC,,,,,1.0
9529,ENT-54692,2024-10-17,EMEA,,,,,1.0
9530,ENT-54695,2024-10-17,EMEA,,,,,1.0
9531,ENT-54697,2024-10-17,EMEA,,,,,1.0
9532,ENT-54698,2024-10-17,EMEA,,,,,1.0
9533,ENT-54699,2024-10-17,APAC,,,,,1.0
9534,ENT-54701,2024-10-17,EMEA,,,,,1.0
9535,ENT-54703,2024-10-17,EMEA,,,,,1.0
9536,ENT-54704,2024-10-17,EMEA,10.0,Promoter,0.666666666666667,Positive,1.0
9537,ENT-54705,2024-10-17,EMEA,,,,,1.0
9538,ENT-54707,2024-10-17,EMEA,,,,,1.0
9539,ENT-54708,2024-10-17,EMEA,,,,,1.0
9540,ENT-54709,2024-10-17,EMEA,,,,,1.0
9541,ENT-54711,2024-10-17,EMEA,,,,,0.0
9542,ENT-54712,2024-10-17,EMEA,,,,,1.0
9543,ENT-54713,2024-10-17,EMEA,,,,,1.0
9544,ENT-54714,2024-10-17,EMEA,,,,,1.0
9545,ENT-54716,2024-10-17,EMEA,,,,,1.0
9546,ENT-54717,2024-10-17,APAC,,,,,1.0
9547,ENT-54719,2024-10-17,EMEA,,,,,1.0
9548,ENT-54723,2024-10-17,EMEA,,,,,1.0
9549,ENT-54724,2024-10-17,EMEA,,,,,1.0
9550,ENT-54725,2024-10-17,AMER,,,,,1.0
9551,ENT-54726,2024-10-16,EMEA,,,,,1.0
9552,ENT-54728,2024-10-17,EMEA,,,,,1.0
9553,ENT-54729,2024-10-17,EMEA,9.0,Promoter,,,1.0
9554,ENT-54730,2024-10-17,EMEA,,,,,1.0
9555,ENT-54733,2024-10-17,EMEA,10.0,Promoter,,,1.0
9556,ENT-54735,2024-10-17,AMER,,,,,1.0
9557,ENT-54736,2024-10-17,AMER,,,,,1.0
9558,ENT-54737,2024-10-17,EMEA,,,,,1.0
9559,ENT-54738,2024-10-17,AMER,,,,,1.0
9560,ENT-54739,2024-10-17,APAC,,,,,1.0
9561,ENT-54740,2024-10-17,EMEA,,,,,1.0
9562,ENT-54741,2024-10-17,EMEA,,,,,1.0
9563,ENT-54744,2024-10-17,AMER,,,,,1.0
9564,ENT-54747,2024-10-17,AMER,,,,,1.0
9565,ENT-54748,2024-10-17,AMER,10.0,Promoter,,,1.0
9566,ENT-54749,2024-10-17,AMER,,,,,1.0
9567,ENT-54750,2024-10-17,AMER,,,,,1.0
9568,ENT-54751,2024-10-17,AMER,,,,,1.0
9569,ENT-54752,2024-10-17,EMEA,,,,,1.0
9570,ENT-54753,2024-10-17,AMER,,,,,1.0
9571,ENT-54754,2024-10-17,EMEA,,,,,1.0
9572,ENT-54756,2024-10-17,AMER,,,,,1.0
9573,ENT-54757,2024-10-17,EMEA,,,,,1.0
9574,ENT-54758,2024-10-17,EMEA,,,,,1.0
9575,ENT-54759,2024-10-17,AMER,,,,,1.0
9576,ENT-54760,2024-10-17,EMEA,,,,,1.0
9577,ENT-54763,2024-10-17,AMER,,,,,1.0
9578,ENT-54764,2024-10-17,EMEA,,,,,1.0
9579,ENT-54765,2024-10-17,AMER,,,,,1.0
9580,ENT-54768,2024-10-17,AMER,,,,,1.0
9581,ENT-54769,2024-10-17,EMEA,,,,,1.0
9582,ENT-54771,2024-10-17,EMEA,,,,,1.0
9583,ENT-54772,2024-10-17,AMER,,,,,1.0
9584,ENT-54773,2024-10-17,AMER,,,,,1.0
9585,ENT-54776,2024-10-17,AMER,,,,,1.0
9586,ENT-54777,2024-10-17,AMER,,,,,1.0
9587,ENT-54778,2024-10-17,EMEA,,,,,1.0
9588,ENT-54780,2024-10-17,AMER,,,,,1.0
9589,ENT-54781,2024-10-16,AMER,,,,,1.0
9590,ENT-54782,2024-10-17,AMER,,,,,1.0
9591,ENT-54784,2024-10-17,AMER,,,,,1.0
9592,ENT-54787,2024-10-17,AMER,,,,,1.0
9593,ENT-54788,2024-10-17,AMER,10.0,Promoter,,,1.0
9594,ENT-54789,2024-10-17,AMER,,,,,1.0
9595,ENT-54791,2024-10-17,EMEA,,,,,1.0
9596,ENT-54792,2024-09-25,AMER,,,,,1.0
9597,ENT-54793,2024-10-17,APAC,,,,,1.0
9598,ENT-54799,2024-10-17,AMER,10.0,Promoter,,,1.0
9599,ENT-54800,2024-10-17,AMER,,,,,1.0
9600,ENT-54801,2024-10-17,AMER,,,,,1.0
9601,ENT-54804,2024-10-17,AMER,,,,,0.75
9602,ENT-54806,2024-10-17,AMER,,,,,1.0
9603,ENT-54807,2024-10-17,AMER,,,,,1.0
9604,ENT-54809,2024-10-17,AMER,,,,,1.0
9605,ENT-54810,2024-10-17,AMER,,,,,1.0
9606,ENT-54811,2024-10-17,AMER,,,,,1.0
9607,ENT-54813,2024-10-17,APAC,10.0,Promoter,,,1.0
9608,ENT-54815,2024-10-17,AMER,,,,,1.0
9609,ENT-54816,2024-10-17,AMER,,,,,1.0
9610,ENT-54820,2024-10-17,AMER,10.0,Promoter,,,0.5
9611,ENT-54823,2024-10-17,AMER,,,,,1.0
9612,ENT-54824,2024-10-17,AMER,,,,,1.0
9613,ENT-54827,2024-10-17,EMEA,,,,,1.0
9614,ENT-54828,2024-10-18,APAC,,,,,1.0
9615,ENT-54829,2024-10-18,APAC,10.0,Promoter,,,1.0
9616,ENT-54830,2024-10-18,APAC,,,,,1.0
9617,ENT-54833,2024-10-18,APAC,,,,,1.0
9618,ENT-54834,2024-10-18,EMEA,,,,,1.0
9619,ENT-54835,2024-10-18,EMEA,,,,,1.0
9620,ENT-54837,2024-10-18,EMEA,,,,,1.0
9621,ENT-54838,2024-10-18,APAC,,,,,1.0
9622,ENT-54839,2024-10-18,EMEA,,,,,1.0
9623,ENT-54841,2024-10-18,EMEA,,,,,1.0
9624,ENT-54844,2024-10-18,EMEA,,,,,1.0
9625,ENT-54845,2024-10-18,EMEA,,,,,1.0
9626,ENT-54847,2024-10-18,EMEA,,,,,1.0
9627,ENT-54850,2024-10-18,EMEA,,,,,1.0
9628,ENT-54851,2024-09-03,EMEA,,,,,1.0
9629,ENT-54852,2024-10-18,EMEA,,,,,1.0
9630,ENT-54853,2024-10-18,EMEA,10.0,Promoter,,,1.0
9631,ENT-54854,2024-10-18,EMEA,,,,,1.0
9632,ENT-54855,2024-10-18,EMEA,,,,,1.0
9633,ENT-54856,2024-10-18,EMEA,10.0,Promoter,0.333333333333333,Positive,1.0
9634,ENT-54858,2024-10-18,EMEA,,,,,1.0
9635,ENT-54861,2024-10-18,EMEA,,,,,1.0
9636,ENT-54862,2024-10-18,AMER,,,,,1.0
9637,ENT-54864,2024-10-18,APAC,,,,,1.0
9638,ENT-54865,2024-10-18,EMEA,,,,,1.0
9639,ENT-54871,2024-10-18,EMEA,,,,,1.0
9640,ENT-54873,2024-10-18,EMEA,,,,,1.0
9641,ENT-54874,2024-10-18,EMEA,,,,,1.0
9642,ENT-54876,2024-10-18,EMEA,10.0,Promoter,-0.222222222222222,Negative,1.0
9643,ENT-54877,2024-10-18,APAC,,,,,1.0
9644,ENT-54879,2024-10-18,EMEA,,,,,1.0
9645,ENT-54880,2024-10-18,EMEA,,,,,1.0
9646,ENT-54882,2024-10-18,EMEA,,,,,1.0
9647,ENT-54886,2024-10-18,EMEA,,,,,1.0
9648,ENT-54887,2024-09-11,AMER,,,,,1.0
9649,ENT-54889,2024-10-18,EMEA,,,,,1.0
9650,ENT-54893,2024-10-18,EMEA,,,,,1.0
9651,ENT-54896,2024-10-18,AMER,,,,,1.0
9652,ENT-54897,2024-10-18,EMEA,,,,,1.0
9653,ENT-54899,2024-10-18,EMEA,10.0,Promoter,,,1.0
9654,ENT-54903,2024-10-18,AMER,10.0,Promoter,,,1.0
9655,ENT-54908,2024-10-18,AMER,,,,,0.75
9656,ENT-54909,2024-10-18,EMEA,,,,,1.0
9657,ENT-54910,2024-10-18,AMER,,,,,1.0
9658,ENT-54911,2024-10-18,AMER,9.0,Promoter,,,1.0
9659,ENT-54912,2024-10-18,AMER,,,,,1.0
9660,ENT-54913,2024-10-18,EMEA,,,,,1.0
9661,ENT-54916,2024-10-18,EMEA,,,,,1.0
9662,ENT-54918,2024-10-18,EMEA,,,,,1.0
9663,ENT-54919,2024-10-18,EMEA,,,,,1.0
9664,ENT-54920,2024-10-18,AMER,,,,,1.0
9665,ENT-54921,2024-10-18,AMER,7.0,Passive,0.0,Neutral,1.0
9666,ENT-54922,2024-10-18,AMER,,,,,1.0
9667,ENT-54927,2024-10-18,AMER,,,,,1.0
9668,ENT-54928,2024-10-18,EMEA,,,,,1.0
9669,ENT-54929,2024-10-18,EMEA,,,,,1.0
9670,ENT-54931,2024-10-18,AMER,,,,,1.0
9671,ENT-54933,2024-10-18,AMER,,,,,1.0
9672,ENT-54934,2024-10-18,AMER,,,,,1.0
9673,ENT-54935,2024-10-18,AMER,,,,,0.5
9674,ENT-54937,2024-10-18,AMER,,,,,1.0
9675,ENT-54938,2024-10-18,EMEA,9.0,Promoter,,,1.0
9676,ENT-54942,2024-10-18,AMER,,,,,1.0
9677,ENT-54943,2024-10-18,AMER,,,,,1.0
9678,ENT-54945,2024-10-18,AMER,,,,,1.0
9679,ENT-54946,2024-10-18,AMER,,,,,1.0
9680,ENT-54947,2024-10-18,AMER,,,,,1.0
9681,ENT-54948,2024-10-18,AMER,9.0,Promoter,0.142857142857143,Positive,1.0
9682,ENT-54950,2024-10-18,AMER,,,,,1.0
9683,ENT-54952,2024-10-18,AMER,10.0,Promoter,0.375,Positive,1.0
9684,ENT-54953,2024-10-18,EMEA,,,,,1.0
9685,ENT-54954,2024-10-18,AMER,,,,,1.0
9686,ENT-54955,2024-10-18,AMER,,,,,1.0
9687,ENT-54957,2024-10-18,AMER,10.0,Promoter,,,1.0
9688,ENT-54958,2024-10-18,AMER,,,,,1.0
9689,ENT-54959,2024-10-18,AMER,,,,,1.0
9690,ENT-54960,2024-10-18,AMER,10.0,Promoter,,,1.0
9691,ENT-54961,2024-10-18,AMER,,,,,1.0
9692,ENT-54962,2024-10-18,AMER,,,,,1.0
9693,ENT-54965,2024-10-19,AMER,,,,,1.0
9694,ENT-54966,2024-10-19,EMEA,,,,,1.0
9695,ENT-54967,2024-10-19,EMEA,,,,,1.0
9696,ENT-54968,2024-10-19,AMER,,,,,1.0
9697,ENT-54972,2024-10-20,AMER,,,,,0.8
9698,ENT-54974,2024-10-20,AMER,,,,,0.75
9699,ENT-54975,2024-10-20,AMER,,,,,1.0
9700,ENT-54977,2024-10-20,APAC,,,,,1.0
9701,ENT-54978,2024-10-21,APAC,,,,,0.6
9702,ENT-54979,2024-10-21,APAC,10.0,Promoter,,,1.0
9703,ENT-54980,2024-10-21,APAC,,,,,1.0
9704,ENT-54981,2024-10-21,EMEA,,,,,1.0
9705,ENT-54983,2024-10-21,EMEA,,,,,1.0
9706,ENT-54984,2024-10-21,APAC,10.0,Promoter,,,1.0
9707,ENT-54985,2024-10-21,APAC,,,,,1.0
9708,ENT-54986,2024-10-21,EMEA,,,,,1.0
9709,ENT-54987,2024-10-21,EMEA,,,,,1.0
9710,ENT-54990,2024-10-21,APAC,,,,,1.0
9711,ENT-54991,2024-10-21,APAC,,,,,1.0
9712,ENT-54994,2024-10-21,EMEA,,,,,1.0
9713,ENT-54995,2024-10-18,EMEA,,,,,1.0
9714,ENT-54997,2024-10-21,EMEA,,,,,1.0
9715,ENT-54999,2024-10-21,EMEA,,,,,1.0
9716,ENT-55001,2024-10-21,APAC,,,,,1.0
9717,ENT-55003,2024-10-21,EMEA,,,,,1.0
9718,ENT-55005,2024-10-21,EMEA,,,,,1.0
9719,ENT-55007,2024-10-21,EMEA,,,,,0.666666667
9720,ENT-55008,2024-10-21,EMEA,,,,,1.0
9721,ENT-55010,2024-10-21,EMEA,,,,,1.0
9722,ENT-55012,2024-10-21,EMEA,,,,,1.0
9723,ENT-55017,2024-10-21,EMEA,,,,,1.0
9724,ENT-55018,2024-10-21,EMEA,,,,,1.0
9725,ENT-55019,2024-10-21,EMEA,10.0,Promoter,0.666666666666667,Positive,1.0
9726,ENT-55020,2024-10-21,EMEA,,,,,1.0
9727,ENT-55023,2024-10-21,EMEA,,,,,1.0
9728,ENT-55027,2024-10-21,EMEA,,,,,1.0
9729,ENT-55028,2024-10-21,EMEA,10.0,Promoter,,,1.0
9730,ENT-55030,2024-10-21,EMEA,,,,,1.0
9731,ENT-55031,2024-10-21,AMER,,,,,1.0
9732,ENT-55033,2024-10-21,AMER,,,,,1.0
9733,ENT-55034,2024-10-21,EMEA,,,,,1.0
9734,ENT-55035,2024-10-21,AMER,10.0,Promoter,0.5,Positive,1.0
9735,ENT-55036,2024-10-21,AMER,,,,,1.0
9736,ENT-55037,2024-10-21,EMEA,,,,,1.0
9737,ENT-55038,2024-10-21,EMEA,10.0,Promoter,,,1.0
9738,ENT-55039,2024-10-18,AMER,,,,,1.0
9739,ENT-55040,2024-10-21,EMEA,10.0,Promoter,,,1.0
9740,ENT-55044,2024-10-21,EMEA,,,,,1.0
9741,ENT-55045,2024-10-21,EMEA,,,,,1.0
9742,ENT-55046,2024-10-21,EMEA,,,,,1.0
9743,ENT-55047,2024-10-21,EMEA,,,,,1.0
9744,ENT-55048,2024-10-21,AMER,,,,,1.0
9745,ENT-55049,2024-10-21,EMEA,10.0,Promoter,,,1.0
9746,ENT-55050,2024-10-21,EMEA,,,,,1.0
9747,ENT-55053,2024-10-21,EMEA,10.0,Promoter,,,1.0
9748,ENT-55054,2024-10-21,AMER,,,,,1.0
9749,ENT-55055,2024-10-21,AMER,10.0,Promoter,,,1.0
9750,ENT-55056,2024-10-21,AMER,,,,,1.0
9751,ENT-55057,2024-10-21,EMEA,,,,,1.0
9752,ENT-55058,2024-10-21,AMER,10.0,Promoter,0.0,Neutral,1.0
9753,ENT-55059,2024-10-21,AMER,,,,,1.0
9754,ENT-55060,2024-10-21,EMEA,10.0,Promoter,,,1.0
9755,ENT-55062,2024-10-21,AMER,,,,,1.0
9756,ENT-55064,2024-10-21,AMER,,,,,1.0
9757,ENT-55066,2024-10-21,AMER,,,,,1.0
9758,ENT-55067,2024-10-21,AMER,,,,,1.0
9759,ENT-55069,2024-10-21,EMEA,,,,,1.0
9760,ENT-55070,2024-10-21,AMER,,,,,1.0
9761,ENT-55071,2024-10-21,AMER,,,,,1.0
9762,ENT-55076,2024-10-21,AMER,,,,,1.0
9763,ENT-55077,2024-10-21,EMEA,9.0,Promoter,,,1.0
9764,ENT-55079,2024-10-21,AMER,,,,,1.0
9765,ENT-55083,2024-10-21,AMER,,,,,1.0
9766,ENT-55086,2024-10-21,AMER,,,,,1.0
9767,ENT-55090,2024-10-21,AMER,,,,,1.0
9768,ENT-55091,2024-10-21,AMER,,,,,1.0
9769,ENT-55092,2024-10-21,AMER,,,,,1.0
9770,ENT-55093,2024-10-21,AMER,,,,,1.0
9771,ENT-55094,2024-10-21,AMER,,,,,1.0
9772,ENT-55095,2024-10-21,AMER,,,,,1.0
9773,ENT-55096,2024-10-21,AMER,10.0,Promoter,,,1.0
9774,ENT-55097,2024-10-21,AMER,,,,,1.0
9775,ENT-55098,2024-10-21,AMER,,,,,1.0
9776,ENT-55100,2024-10-21,AMER,,,,,1.0
9777,ENT-55101,2024-10-21,AMER,,,,,1.0
